Date,aal,aapl,abbv,baba,bac,csco,dal,dis,fb,ge,intc,jnj,ko,msft,nvda,orcl,pfe,pg,pypl,t,tsla,tsm,v
2001-01-17,,-0.018248248446935983,,,-0.026993623144193686,0.012986849982290091,,0.009451954571447459,,-0.01451132580481002,-0.0278883132220855,-0.026542528830702575,0.01644750995582735,0.00713442198856464,0.03607531145206587,0.04518669392253369,-0.02248866950176444,-0.014739160973365997,,0.004993835719332821,,0.08022921612191618,
2001-01-18,,0.11152427502656177,,,-0.012610487283256346,0.07371812191645631,,-0.007490717270923537,,0.020080061342099675,0.05532758334191806,0.02522123003542162,-0.014023590937326216,0.04840638043924452,0.19185248207598882,0.016917187596153755,0.00920260448817718,0.008904680176642579,,0.0049687091779129925,,0.07161810835291621,
2001-01-19,,0.043478206948724785,,,0.005108324138530521,-0.03582068757764039,,-0.013207412904321541,,-0.013123450659731547,0.04271872946758858,0.0013297121254620247,-0.0229759038164971,0.09909894484745596,-0.026584982452450497,0.022181381750666973,0.006079002633938713,-0.012356365048290225,,-0.017305329149970895,,-0.0074257335116690555,
2001-01-22,,-0.012820505201889406,,,0.024142092798493855,0.026315555314932702,,-0.047801040303223,,-0.02659577508986292,-0.0055868722133004395,0.001991919508669415,-0.0022394536378348233,-0.014344050482623941,-0.0396159789708745,-0.07956616733437434,0.018126906812943315,-0.011617937163479836,,-0.016352116861083687,,-0.04239396283665324,
2001-01-23,,0.06493522650282109,,,0.0,0.028657799414758687,,-0.03614460676800334,,0.020492189388767828,0.05992504837661175,-0.01722973334461041,0.021324272694251294,0.007276597068625992,0.09968743791859548,-0.010314219834524062,0.017804172241833997,0.004520576656028406,,0.008951359681702782,,0.03906229878610596,
2001-01-24,,0.0,,,0.013647596252486755,-0.0014666502373349914,,0.016666516925514668,,-0.00803222951506724,0.0247349540734527,-0.022926452826985588,0.020878574442371043,0.03921536313425276,-0.00426254469052364,-0.04516145539966001,0.001457631349942872,0.007201369210714032,,-0.03929014261611857,,-0.007518716104863687,
2001-01-25,,-0.027438980157139792,,,0.008568668343357332,-0.07635821614500828,,-0.014344035109650172,,-0.008097030206738926,-0.048275642200738045,0.013112033536644224,0.00968836390381159,-0.017874924056001138,-0.10045638672084078,-0.004157617708675757,0.03493480127184039,0.0,,0.0,,-0.02525249566051693,
2001-01-26,,-0.01880871396373641,,,0.03276625539981715,-0.023847104529772793,,-0.008316258937873435,,-0.02857190703169125,0.0398552431398822,0.002043622166340378,-0.011727341485374998,0.03538953501694795,0.03172567758795232,0.014613600887597453,-0.00281326963431686,-0.009830615483862415,,-0.014512017343188596,,-0.0751295936331375,
2001-01-29,,0.10862585743226433,,,0.015652783611739652,-0.029316132281869835,,0.0337945135572323,,-0.005489809029572038,0.03310085749148402,-0.0036704723988865255,-0.01411008874445371,0.007812436528622364,0.004920402002518944,0.0020574214941366043,-0.022849627809186944,-0.034656839026365044,,0.025970661560950237,,-0.02386559381630556,
2001-01-30,,0.0028819986179087678,,,0.026841626383672344,0.020134349439490728,,0.002595881904585936,,0.04213592012381482,-0.0016867502165076914,0.0,0.01383065071521731,-0.017441997837888325,0.022031720467349088,-0.004106613139660063,0.022633398962705376,0.06357486886740832,,0.0004175955216977585,,0.059228955190713806,
2001-01-31,,-0.0057471667523699525,,,-0.02974584065655332,-0.014802685674057023,,-0.014563246145123368,,-0.005837852154275281,0.0,0.016702949918166204,0.0015538706427579404,-0.03648919288769538,-0.010778840748863096,-0.03917519689766476,0.019647741897714278,0.010407983778036709,,0.008973026966698808,,0.046380322130139096,
2001-02-01,,-0.0231214611056533,,,-0.01003325863729414,0.021702708320887543,,0.034482825216516494,,0.005436976177016206,0.0219596775118466,0.007945755868971673,-0.009654683569856411,0.021494739483714394,0.005145523900383043,0.03218858464819176,0.0013282854333693285,0.029370644187185404,,0.04550192685339353,,-0.012013200388310321,
2001-02-02,,-0.023668442141141582,,,0.006005888447735116,-0.07189522294775712,,-0.023809623822178744,,0.0010814513693620201,-0.05619863600829226,0.013102992661184695,0.005223081591887917,-0.025050516587137795,-0.09665759733761717,-0.07692316210154287,-0.006856338723024884,-0.0025690559507621467,,-0.014836818293728106,,-0.030188789379383244,
2001-02-05,,-0.021212034098741846,,,-0.006343786986758682,-0.026408570026643253,,-0.010406208855206264,,0.033924293175295835,-0.027475209408458108,-0.012303191516684839,0.025285518391070426,0.01849963642088771,-0.0013333458100150456,-0.009008812318356046,0.01893098426794624,0.00799904098180051,,-0.0020082104479279303,,-0.04928651265101683,
2001-02-06,,0.04643932429661906,,,-0.04318390502807055,0.034357825826808866,,0.03877729633180686,,-0.005224650108595277,0.021620903064976653,-0.00542895186431993,0.0037160476337914617,0.010090833519484073,0.0053405704325978345,0.004545515804193389,0.0021858002493119993,-0.0030934713544720077,,0.0010059677803883776,,-0.06412012227079707,
2001-02-07,,-0.017751423029337157,,,-0.028649953385122016,-0.13111866844107836,,-0.019297606711353624,,-0.013655543410146345,-0.014109114811048068,0.015842525754984026,0.009761090952923136,0.033965667501684414,-0.04648084332608449,0.0022626344616621034,-0.02944357173098112,0.014436003870833927,,-0.022109891760690042,,-0.02575304815586856,
2001-02-08,,0.0,,,-0.015151189355296342,-0.03420517730799141,,0.036451442248448616,,0.00404693221512015,-0.008944200531095537,-0.002845050316853467,0.010166549190419143,-0.03768082601021195,-0.005571013454715334,-0.02031613546730037,0.005617526457048861,-0.0038570652607491872,,-0.008839241598299085,,0.05087281957841137,
2001-02-09,,-0.07831324852647194,,,0.015384279486897122,-0.060416756270361124,,-0.005602158225374401,,-0.03139606763659436,-0.03249124537727861,0.003698216160551188,-0.007754425249033788,-0.05020059519460571,-0.007002936247459016,-0.13133684797619227,0.006480377989631226,0.001201311105675472,,-0.03421833518929749,,-0.02562894806460147,
2001-02-12,,0.029411821138173616,,,0.011312875502766915,0.04878039148175959,,0.017527347991428285,,0.04051684172485974,0.03171640166147557,0.0328492620026462,0.011306995597447684,-0.00634274603259962,-0.026798210438584075,-0.023872256083088513,0.023979014185206364,0.001467337757181988,,0.02576804834379005,,0.03604491564520437,
2001-02-13,,-0.028571481825081735,,,0.0035960010801390436,-0.03594075127417213,,-0.031067310194044066,,-0.007366516604121453,-0.06148279044590062,-0.012232013954583653,-0.014140134894069305,-0.009574239521601347,0.030434707336110096,-0.019021897760917884,-0.023634238220462272,-0.007323267475732136,,0.014443839804267493,,0.022566820875023052,
2001-02-14,,0.019607779774682255,,,0.011146743413114515,0.03070214684932285,,-0.011110950350028735,,-0.01908419526836147,0.052022641125220266,-0.012900092309349619,-0.007671548635217452,0.0032223666117091885,0.07313641870533553,0.10803362544698603,0.006233868139997491,-0.011536330555011605,,-0.03012809906823296,,0.0331035724271911,
2001-02-15,,0.028846310027933836,,,0.0017713496521744834,0.048935829735513754,,0.04044938128304821,,0.03718120244666567,0.0494510850930489,-0.008525748606168355,-0.018992285243619355,0.007494124578891894,0.183486147562757,0.019999554373965993,-0.02101755342574922,0.0023070599960472397,,0.0,,0.03560296727023965,
2001-02-16,,-0.05295963051102675,,,0.010021354664899928,-0.08316420910003738,,-0.012341970706814953,,-0.02042526736570037,-0.04013971616992849,0.0035032412454043976,0.0169610723210058,-0.025504078366088676,0.05426413846323448,-0.058823288800590616,0.022824363410925516,0.013268127707579241,,0.015319648462189108,,-0.04254412710025741,
2001-02-20,,-0.03618431551848955,,,-0.04435794616008207,-0.07743380010168308,,-0.02686645152010697,,0.01468121932112899,-0.08545453543151786,0.015868239732460484,-0.01499275588838091,-0.02508194286982325,-0.09979055193695018,-0.03645835982181983,-0.008616796952558398,0.011624850848188116,,0.0220027297638025,,-0.052513256150574804,
2001-02-21,,0.03071668179556924,,,-0.027890795736085317,-0.03597119857852828,,0.011556966080870916,,-0.00817858768609573,-0.021868635864149485,0.009163482579476632,-0.06071522651979966,0.0067114610824891684,0.04550761943149597,-0.00540538206190494,-0.001337280811647061,0.014397027436899974,,-0.0260401050541142,,-0.016106196635616996,
2001-02-22,,-0.0033111288514127857,,,0.0104713307168516,0.052239071236479424,,-0.01618541915653824,,-0.004227950431537777,-0.02439032024816024,-0.004023980228881581,-0.03514210254562474,-0.01888921047005959,0.04241112422493365,0.01630427703231764,0.006248577368718105,-0.009114358113951638,,0.030105218528756382,,-0.005777759353119962,
2001-02-23,,0.0,,,0.018445697592137687,0.0212764796867573,,-0.02258071221971913,,-0.01953277417861468,-0.002083874755758328,-0.010671657992570957,-0.018682764190068594,0.028312724454697322,-0.06905805651213281,-0.058823467979135693,-0.005987772179585233,-0.014060766337949341,,0.016145335184756946,,-0.024212963048306457,
2001-02-26,,0.036544854591159484,,,0.03744348962646433,-0.03472238034638891,,0.03630356737649103,,0.03897790209152576,-0.014613264175906145,0.0027228358626695277,0.009037952817674817,0.049559438078320785,-0.022426638154376465,0.05397729078163423,0.009593647662160665,-0.05224538612342154,,0.011665081428205118,,0.004963097476601834,
2001-02-27,,-0.006410302121996895,,,0.008827240906209037,-0.0791366368727622,,-0.020700673226630908,,0.00041694082347768847,-0.016949071317774286,0.0020886426529995923,-0.008956999875412916,-0.0031483799344135177,-0.06000010071915821,-0.0646899366626236,-0.0008840338624352812,-0.005766068453564434,,0.005567181162188866,,-0.04345714681629889,
2001-02-28,,-0.05806453413593889,,,0.007751734339415225,-0.013020683170263376,,0.006504199274054736,,-0.0312500910599594,-0.01508628893431167,0.014383013630958022,0.019807744250779375,-0.006315539843624886,-0.10513123923263307,-0.1239193195633717,-0.0046448230879460204,-0.002828267289216239,,-0.05693957063778122,,-0.027877986584554766,
2001-03-01,,0.027397669080553553,,,-0.026823565074968036,0.03430079662934765,,-0.01970935919446159,,-0.012688103611636838,0.019693296629464334,0.017979514171007197,-0.00622311331457055,0.006091294148536694,0.07902085147647778,0.12500002920070202,-0.020000084260195485,-0.026241243260489024,,-0.04612130346735412,,-0.04832695825486824,
2001-03-02,,0.026666332934502796,,,-0.0058779301546122925,-0.09438780831500211,,-0.011535841442145742,,-0.029187518645218482,0.006437997840299483,0.0007064526520456808,-0.0028464319499194937,-0.04501187111555865,-0.09624092398616031,-0.21052672562387753,-0.011110997426710605,0.014566132235849395,,0.02351588627560366,,0.03794581599749864,
2001-03-05,,0.058441473097300155,,,0.0006115880096730537,0.040140782997668475,,-0.01533833684647945,,0.015233240124271408,0.03624772989920537,-0.006757401569235838,-0.044718836997472304,0.01323042871033921,0.009680890333808074,0.00740783847246908,0.005044424549300951,0.007322440697011641,,-0.02490799333083697,,0.022581027757736873,
2001-03-06,,0.05521474253521853,,,0.02404199656542906,0.03994579599984038,,0.006772580128161246,,0.007541583766755584,0.037036552912034996,-0.01705926530451355,-0.007968199996395519,0.03482007217091271,0.0965910328188795,0.036764806190307385,-0.01665532095054176,-0.015820698942545276,,0.013212387758841855,,0.12828622517336402,
2001-03-07,,-0.011627900709612301,,,0.049542743427830466,0.0,,0.008409188144520012,,0.012329576799120244,0.045634950191035265,-0.020661191093756956,0.01265075852365071,0.02103063410047039,0.0803107831157086,0.056737523908912776,-0.026681937903402536,-0.007676040778966638,,-0.04433796759034447,,-0.028891199948372824,
2001-03-08,,-0.02058806501708515,,,0.018388615727503086,-0.049479481542427615,,-0.004336100461725677,,-0.0023920821554291945,0.00948803322642626,0.03238397025867076,0.019234628540091,-0.02368688297149034,0.033573095974644626,-0.06040271615170852,0.0011918349992751012,0.03619434147618169,,0.033886402422810644,,-0.04750479942446048,
2001-03-09,,-0.027027077187132063,,,-0.022710656893912672,-0.09588972502789779,,-0.004355312460033686,,-0.04490948145368492,-0.11466167164983282,-0.011954376524860325,0.0019454133259130314,-0.04324875617675101,-0.07076557256263324,-0.06428594028724369,0.010714197370034192,-0.026197163142544784,,-0.01011871964861876,,-0.06498727962622493,
2001-03-12,,-0.08024700306684221,,,-0.016762325943753507,-0.08787931924551344,,-0.07436072835550471,,-0.09609707991207243,-0.05732491430736461,-0.01809758018425926,-0.02718488522413853,-0.08379246916377378,-0.03620470644468171,-0.072518851970064,-0.04946970995518994,-0.01287271265908641,,-0.002444324653113964,,-0.02909502849769853,
2001-03-13,,0.05033587877131271,,,0.05094990519895994,0.13621250037655624,,0.018538720868608687,,0.06893947082625244,0.05855838132156707,-0.008425569496373504,-0.01990335045899724,0.04332105329475372,0.11917047133582362,0.11522619763886043,-0.011152698268312028,-0.0016116352400498148,,0.0008915426217299029,,0.09988918615398296,
2001-03-14,,0.044728149052036315,,,-0.04608285699238145,-0.05263131730506786,,-0.03319042189321527,,-0.03071147467107688,-0.010638298961666879,-0.009558859032039135,-0.022153932915811983,-0.00346034500215403,0.05671322380285435,-0.05166036212980227,-0.0225559222564532,-0.02260073673288341,,-0.06276515259615267,,-0.013622652436063162,
2001-03-15,,-0.03669713153347599,,,0.009661679972008484,0.0030863341476767723,,0.033591404287996875,,0.0012186985682794283,-0.019354902811495038,0.0010721480529718782,-0.0004192465864516203,-0.005787267612816855,0.049288035540707556,-0.08560321794159809,-0.011538848187981607,-0.024924498996523072,,0.016860940322317143,,0.024552519210862746,
2001-03-16,,-0.0031747725897337017,,,-0.016267857254282793,-0.018461401644625522,,-0.017142547603626913,,-0.011684587026553875,-0.021929828264577247,-0.014568784258279815,0.020986645290507092,0.016298228822198935,-0.004175404826810376,-0.04255346153706679,-0.030609472801885487,-0.0036957814352638427,,-0.015880473434398967,,-0.011982069611118492,
2001-03-19,,0.04777089620583228,,,0.030544524036888572,0.043886879422004456,,0.017805168853677954,,0.012315337007618417,-0.02914800867657237,-0.00043490002608983716,-0.0051390411002916695,-0.004581865102793481,0.057652069492438736,0.09777833117759904,0.0061543993667024025,0.018547240643076803,,0.02183240401916785,,-0.011622042668595324,
2001-03-20,,-0.04255320747649612,,,-0.03171596574207654,-0.08408389626692987,,-0.03927170595371075,,-0.025547384363505777,-0.09006925762565227,-0.012506906330062479,-0.02004146333985938,-0.029919429026677994,-0.09316133859599239,-0.0688261742922002,-0.010106117460320661,0.0,,-0.050162826819683225,,-0.03374245324223643,
2001-03-21,,0.022222230942118646,,,-0.0066293480191037864,0.01311498755611428,,0.017465856829053047,,-0.026216614974649638,0.03807095035195212,-0.03931674547093163,-0.04596252638075287,-0.04982166562704925,0.0743167527384941,0.02608707734311709,-0.03331518637543787,-0.04097130656289892,,-0.019070846390411428,,-0.007936153983599996,
2001-03-22,,0.07453410784495308,,,-0.0251219122176987,0.02265341558632703,,-0.014974630169287026,,-0.0333337501799414,0.12224989395118754,0.006534440305015693,0.010386742288346918,0.07865120250299408,0.10071198588221092,0.050847461452318624,-0.008616387998600926,-0.007120497141915669,,0.00972057893123398,,0.06133318638419562,
2001-03-23,,0.06358381709386443,,,0.06261280022212967,-0.05379738889962087,,0.03151641839373237,,0.060743190593731726,0.004357276773839018,0.004669547047246313,-0.00481168016267048,0.047453270221237645,-0.009241863744727267,0.02419372909114195,0.0521447823062037,-0.040637198756457306,,0.033324907806368084,,0.05276345839654994,
2001-03-26,,-0.05304347621637109,,,-0.005305133341365879,-0.043478475717947655,,0.003594434043984916,,0.006001073048053425,-0.017353597518555298,-0.03208252770781194,-0.013187399552223554,-0.008839395235198581,0.05410432497882516,-0.027401660001335048,0.03224125093075205,0.0036539436226369123,,-0.014572322027637452,,-0.026729865578437727,
2001-03-27,,0.05004586222038411,,,0.03771468247537135,0.013986407421390814,,0.04584555234005955,,0.041759841805909435,0.03752735530809575,-0.024947540201730088,0.03808509830837171,0.03901901528838909,-0.036283128227766505,0.06347129164423818,0.0320081244737341,0.029130051370676747,,0.06424276203809569,,-0.0063758146125975634,
2001-03-28,,-0.030607679546981514,,,-0.0011019060387655486,-0.1310345236716001,,-0.028767307095383592,,-0.008589490196270581,-0.0829785885456404,0.036396329873893005,-0.014159974698237945,-0.04613743152904211,0.0006883345485073836,-0.08282553712327002,-0.0012503723660878606,-0.0017694073453437616,,-0.03895206134448357,,-0.03405719760355603,
2001-03-29,,0.016238078101496873,,,-0.02315305567059826,-0.031746191105225835,,-0.009167840629615662,,-0.003610690085552668,-0.01392104606995172,0.024339814049261117,-0.031120947641556398,-0.0033743901524730417,0.014911969312444037,-0.048472480451489795,0.0015022493382553681,-0.013211035026408694,,0.03057587657385595,,0.004087595135233819,
2001-03-30,,-0.02041748249188575,,,0.029910027235237897,0.03688530233510333,,0.017793524484266392,,0.011111095364470466,-0.00941183158330527,-0.010296624951408694,0.014375907475636062,-0.012415627138327242,-0.060804652005509524,0.020934302153921492,0.024005908960105512,0.022041128831118133,,0.02644906537246979,,-0.007633708907272913,
2001-04-02,,-0.02174867461206648,,,-0.013516496160907082,-0.04743087335945853,,-0.022027604373581165,,-0.001432985418116289,-0.01959614718732992,-0.0017150407526558824,0.01527888141287826,0.02057148639882217,-0.04211807066943973,0.03896125861895043,-0.048839718374596455,-0.01597476893239122,,-0.0194940774591649,,-0.0999996467566966,
2001-04-03,,-0.0625287260492511,,,-0.03258621539063092,-0.0871370340036966,,-0.031105000181780192,,-0.05071782356495161,-0.030890582120543335,-0.013856645757275087,-0.025954320748878972,-0.043672722128888196,0.033166092689895066,-0.13421067827472594,0.001796461688901782,-0.008116378601100371,,-0.01462514587203446,,-0.041595725385871675,
2001-04-04,,-0.036561593232439654,,,-0.03712944178222609,-0.004545145092468734,,0.0,,-0.0020161096550729888,-0.09499991517714321,0.009290084644723496,0.01321085088657639,-0.026931920152981074,-0.10311301435824624,0.019757010233105148,0.018708915641623657,-0.0037645401044400853,,0.019944674557487795,,-0.013673997989869164,
2001-04-05,,0.07025630908109132,,,0.030610310148157766,0.09132423973791282,,0.03616223584007884,,0.06313144595289352,0.13259711403559735,0.022667588874877822,0.0011049974277380237,0.09265919124352508,0.09219083761108995,0.0782414250320568,0.026414998950722093,0.011171255876579803,,0.010458871846035505,,0.10910164282209242,
2001-04-06,,-0.013416343437959059,,,-0.04358716130718212,-0.08786619382668082,,0.014601423605860255,,-0.02209048129299903,-0.0780491990531068,0.016988736001894142,-0.006622374943661749,-0.009912182492588321,-0.003972133282020475,-0.06357977733845996,0.006862621823758199,0.0021120419778038317,,-0.020000219048195548,,-0.049456348907673496,
2001-04-09,,-0.0024282681630481517,,,0.020367149212027168,0.06348576634176377,,0.0038607212700120805,,0.020160475047754704,-0.017989104071522516,0.009403976419530011,-0.024444603171962894,0.017130170232708738,-0.04861415892068139,0.03690053641242346,0.02166517155040034,-0.02172504315518739,,0.0011546058444470255,,-0.020011576791073123,
2001-04-10,,0.07302800283736811,,,0.026086601672849243,0.0945482954840592,,0.022727570643260434,,0.0435717047811802,0.06767182444018671,0.008658093478411167,-0.005694388417167635,0.04426999754141554,0.09439961158922933,0.06548036920475786,-0.023111628115816883,-0.027179271025847006,,-0.00830476304793056,,0.061260546869340286,
2001-04-11,,-0.010889094834188524,,,0.012134218395944767,0.09709973524468053,,-0.021196727860740654,,-0.012777262778852397,0.1110217496792946,-0.012930399331990765,0.010996647321796484,0.006031800744681842,0.060364609631635584,0.03740805738689665,-0.02439048976576211,0.004770040327879866,,-0.04163752174899765,,0.08905993174540314,
2001-04-12,,0.028440384772295928,,,0.00761190435369094,0.03333322912890013,,0.016067118123940665,,0.03304875600421328,0.021802374035069388,0.0012109399133006663,0.0099703838820791,0.03564234146358944,0.015026682688655639,0.018673382254560097,0.01749997227312329,-0.003052081164384566,,-0.0004857997812795889,,0.02322034017725614,
2001-04-16,,-0.04371091002516661,,,-0.009442852251976325,-0.04338104474108862,,0.0024062564858665387,,-0.0011190495273551866,-0.06472284726402835,0.01814170847074978,0.01884640887558345,-0.02235411549461339,-0.02434152620566017,0.008849730701539533,0.004913757701735727,0.005952822898959212,,0.019670649237944614,,-0.051800971576183026,
2001-04-17,,-0.048507320507645516,,,-0.008579542655655225,-0.03139579823805621,,0.02880668810267774,,0.01814133970556254,-0.009885822060463883,0.019978420305404598,0.006386229024020959,0.011350580673653405,0.04902247082998637,0.01629072498742458,0.03692022982402013,-0.029585760057492777,,0.028101607513589262,,-0.014567870518799837,
2001-04-18,,0.11715664931413032,,,0.06115401640916971,0.0762305838506506,,0.06333315636651733,,0.0534540447493196,0.20122891999082843,-0.005293511446640535,0.022975874320319934,0.06424852001290182,0.07454816162428002,0.10480876109831977,-0.035605660649793675,0.012874756879924478,,-0.03312463011377128,,0.17370638237271316,
2001-04-19,,0.1285652107665166,,,0.02210969376847639,0.05465681218299324,,-0.0006269414291376445,,0.012946436194369365,0.038682704069794106,-0.011708338835127423,0.016043052217550112,0.03988981198379624,0.08594364670515464,0.13392868034343694,-0.026894538898316146,0.02664104127928598,,-0.009343336675329678,,-0.020242909367502143,
2001-04-20,,-0.026438745779834984,,,-0.024645658827254505,0.01269214639701277,,-0.016311241035961606,,-0.008452385361948657,-0.0018464951078757715,-0.007969889861586057,-0.010526274808103147,0.014109397481145484,0.036471979328073396,-0.028051167772944155,0.024120987921309647,-0.016282266602047783,,-0.03264856930927396,,-0.04040396978674194,
2001-04-23,,-0.03154925740546746,,,-0.0014547342304374986,-0.0950395496915663,,-0.042410527145664303,,-0.018710687928142077,-0.06506325591748906,-0.0022803540683261955,0.009574683354567938,-0.010869221576574583,-0.05278305200239998,-0.13164561072675887,0.00588793828483634,0.0008620724192679077,,-0.01874993089210648,,-0.03588521248997489,
2001-04-24,,-0.009072269222115811,,,-0.007827771788838372,-0.06174255958626756,,-0.04828505646360808,,-0.02563580642512291,-0.03891801223676637,0.006637992764806036,-0.001264869712202471,-0.01025659033237528,-0.07077793625686332,-0.010495581323771175,-0.011707686635068477,-0.024289420500169415,,0.01146515045930268,,0.0024813688181458834,
2001-04-25,,0.02871391070208938,,,0.007339421568748533,-0.03259520786891245,,0.07802659349230968,,0.039574076469067646,-0.003775360721136735,0.01610665209044847,0.017092489222076464,0.0316800935717632,0.0459889112420581,0.016499894627961507,0.009625254211610175,0.016243135848111104,,0.027455689860644773,,0.009406274888108673,
2001-04-26,,-0.0012133259913959327,,,0.004006858939446737,-0.03305782000247852,,0.02304452390344459,,0.031164566484398273,-0.013434541734063008,0.016489401082543795,-0.0269710098868734,-0.008035678374247821,-0.07881625130704516,-0.02029014836253538,0.03886580178140795,0.012855985534329904,,0.0031871730841833003,,0.0024518055606797206,
2001-04-27,,0.06115809780320679,,,0.03265613616321931,0.025640855038931185,,-0.018718438269608697,,0.013185129063107114,0.053771532269693445,-0.0017797602338552158,0.0021321501219196317,-0.029075069249203764,0.0711864504011279,0.014792967592001363,0.014588086165821502,0.026243367561417243,,0.023949324922753035,,0.0665362187948518,
2001-04-30,,-0.027098942542678698,,,-0.01616312145147947,0.08846139499581579,,-0.021984977768961345,,-0.028428952139709127,0.024187998470335238,0.01153327321274228,-0.017233849209323242,0.009386132241602884,0.054430398688234356,-0.05772615018963619,0.0041743975209678355,0.003676826296230339,,-0.015513445553264728,,0.11192647307298811,
2001-05-01,,0.017261490429431297,,,0.008035851451309929,0.04829228473858252,,0.009917395805944541,,0.007830663091298823,0.008735179315671466,0.0033165558853927675,0.03117524442971357,0.03571905244017236,0.09339759438575483,-0.007425574650845143,0.007390417851612291,0.06877648459103688,,0.03587841863774769,,0.02269010647943054,
2001-05-02,,0.02545306718792222,,,-0.006023060836485372,0.12359553755822167,,0.02291308210293835,,0.0038846477129926634,0.024374524166826485,0.007232109436706346,-0.0012595353761194496,-0.005842550018375879,-0.022946766264755395,0.07044926743182955,-0.009857660538273137,-0.00046747980465946387,,-0.008424291702280604,,-0.009278016415604594,
2001-05-03,,-0.06130110465174555,,,-0.0028510568347608505,-0.0670002454087067,,-0.009279971094966333,,-0.012220212219808926,-0.047619410859809044,-0.007590569345415467,-0.017238104617462505,-0.017632028818905004,-0.004382700978784108,-0.041934120890213804,-0.021764614734284142,0.0018706872397162273,,-0.013453354542442935,,-0.043159643259179134,
2001-05-04,,0.03165060301932915,,,0.0076846243789263444,0.05251913387659817,,-0.0016149410659291677,,0.02948463100585306,0.015789813526873572,0.010334999493236824,0.0017116833549671875,0.03239471467002531,0.01376973035664954,0.038906087171085804,0.02863911651110338,0.0,,0.008373209091965504,,-0.021276571126815483,
2001-05-07,,-0.030679575940437014,,,-0.0026600664519171847,-0.01985762385452578,,0.0025880060383372426,,0.0006003946961683362,0.009067509078898466,0.0034778127874652183,-0.00021380636251630344,0.008904217322101919,0.044867464665140716,-0.012873422823742193,0.007132705453308148,0.005912835129156911,,0.019454180536276778,,-0.010869631180316145,
